Museum.Name,Legal.Name,Museum.Type,State..Administrative.Location.,Region.Code..AAM.,Is.Museum,Tax.Year,Annual.Revenue
MARION COUNTY HISTORICAL SOCIETY,MARION COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,220216
MARION UNION STATION ASSOCIATION,MARION UNION STATION ASSOCIATION,HISTORIC PRESERVATION,OH,4,FALSE,2013,40139
MARITIME ARCHAEOLOGICAL SURVEY TEAM,MARITIME ARCHAEOLOGICAL SURVEY TEAM INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MARTINS FERRY AREA HISTORICAL SOCIETY,MARTINS FERRY AREA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MASSILLON MUSEUM,MASSILLON MUSEUM,GENERAL MUSEUM,OH,4,TRUE,2013,829432
MAYFIELD TOWNSHIP HISTORICAL SOCIETY,MAYFIELD TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MEAD-NEEDHAM MUSEUM,MEAD-NEEDHAM MUSEUM INC,GENERAL MUSEUM,OH,4,TRUE,2013,0
MEDIA HERITAGE,MEDIA HERITAGE INC,GENERAL MUSEUM,OH,6,TRUE,2013,94721
MEDICINE WOODS NATURE CENTER,MEDICINE WOODS NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",OH,4,FALSE,2013,0
MEDINA COUNTY HISTORICAL SOCIETY,MEDINA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MEDWAY AREA HISTORICAL SOCIETY,MEDWAY AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MEMORIAL SOCIETY OF THE COLUMBUS POLICE HONOR GUARD,MEMORIAL SOCIETY OF THE COLUMBUS POLICE HONOR GUARD,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MERCER COUNTY HISTORICAL SOCIETY,MERCER COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,77260
MERRY-GO-ROUND MUSEUM,MUSEUM OF CAROUSEL ART & HISTORY,GENERAL MUSEUM,OH,4,TRUE,2013,444526
MESOPOTAMIA HISTORICAL INSTITUTE,MESOPOTAMIA HISTORICAL INSTITUTE INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MIAMI VALLEY STEAM THRESHERS ASSOCIATION,THE MIAMI VALLEY STEAM THRESHERS ASSOCIATION INC,HISTORY MUSEUM,OH,4,TRUE,2013,-8539
MIAMISBURG HISTORICAL SOCIETY,MIAMISBURG HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MIDDLEBURG HEIGHTS HISTORICAL SOCIETY,MIDDLEBURG HEIGHTS HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,4568
MILAN HISTORICAL MUSEUM,MILAN HISTORICAL MUSEUM,HISTORY MUSEUM,OH,4,TRUE,2013,171833
MILFORD AREA HISTORICAL SOCIETY,MILFORD AREA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,70263
MILITARY AVIATION PRESERVATION SOCIETY,MILITARY AVIATION PRESERVATION SOCIETY,HISTORY MUSEUM,OH,4,TRUE,2013,451712
MILLER GALLERY,OTTERBEIN UNIVERSITY,ART MUSEUM,OH,4,TRUE,2013,383883888
MINERAL CITY AREA HISTORICAL SOCIETY,MINERAL CITY AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MINSTER HISTORICAL SOCIETY,MINSTER HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MONROE COUNTY HISTORICAL SOCIETY,MONROE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,455553
MONROE HISTORICAL SOCIETY,MONROE HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MORGAN COUNTY HISTORICAL SOCIETY,MORGAN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,118629
MORROW COUNTY ANTIQUE TRACTOR & EQUIPMENT ASSOCIATION,MORROW COUNTY ANTIQUE TRACTOR & EQUIPMENT ASSOCIATION INC,HISTORY MUSEUM,OH,4,TRUE,2013,16797
MORROW COUNTY HISTORICAL SOCIETY,MORROW COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MORTON ONE ROOM SCHOOL HISTORICAL SOCIETY,MORTON ONE ROOM SCHOOL HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MOTORCYCLE HALL OF FAME MUSEUM,AMERICAN MOTORCYCLE HERITAGE FOUNDATION,GENERAL MUSEUM,OH,4,TRUE,2013,1353394
MOTTS MILITARY MUSEUM,MOTTS MILITARY MUSEUM INC,HISTORY MUSEUM,OH,4,TRUE,2013,226331
MOUND SCIENCE AND ENERGY MUSEUM,MOUND SCIENCE AND ENERGY MUSEUM,HISTORY MUSEUM,OH,4,TRUE,2013,12671
MOUNT EATON HISTORICAL SOCIETY,MOUNT EATON-PAINT TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MULTICULTURAL GENEALOGICAL CENTER OF SOUTHEASTERN OHIO,MULTICULTURAL GENEALOGICAL CENTER OF SOUTHEASTERN OHIO INC,HISTORY MUSEUM,OH,4,TRUE,2013,0
MUNROE FALLS HISTORICAL SOCIETY,MUNROE FALLS HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
MUSEUM AT THE FRIENDS HOME,WAYNESVILLE AREA HERITAGE & CULTURAL CENTER AT THE FRIENDS,HISTORY MUSEUM,OH,4,TRUE,2013,42873
MUSEUM OF CAROUSEL ART & HISTORY,MUSEUM OF CAROUSEL ART & HISTORY,GENERAL MUSEUM,OH,4,TRUE,2013,444526
MUSEUM OF CONTEMPORARY ART CLEVELAND,MUSEUM OF CONTEMPORARY ART CLEVELAND,GENERAL MUSEUM,OH,4,TRUE,2013,4143302
MUSEUM OF HISPANIC AND LATINO CULTURES,MUSEUM OF HISPANIC AND LATINO CULTURES INC,ART MUSEUM,OH,4,TRUE,2013,4623
MUSEUM OF POSTAL HISTORY,MUSEUM OF POSTAL HISTORY INC,GENERAL MUSEUM,OH,4,TRUE,2013,34246
NATIONAL CAMBRIDGE COLLECTORS,NATIONAL CAMBRIDGE COLLECTORS INC,GENERAL MUSEUM,OH,4,TRUE,2013,208684
NATIONAL FIRST LADIES LIBRARY,NATIONAL FIRST LADIES LIBRARY,GENERAL MUSEUM,OH,4,TRUE,2013,978868
NATIONAL FOOTBALL MUSEUM,NATIONAL FOOTBALL MUSEUM INC,GENERAL MUSEUM,OH,4,TRUE,2013,14935236
NATIONAL HISTORICAL VEHICLE SOCIETY FOUNDATION,NATIONAL HISTORICAL VEHICLE SOCIETY FOUNDATION,HISTORY MUSEUM,OH,4,TRUE,2013,0
NATIONAL IMPERIAL GLASS MUSEUM,NATIONAL IMPERIAL GLASS COLLECTORS SOCIETY,GENERAL MUSEUM,OH,4,TRUE,2013,43545
NATIONAL UNDERGROUND RAILROAD FREEDOM CENTER,NATIONAL UNDERGROUND RAILROAD FREEDOM CENTER INC,HISTORY MUSEUM,OH,4,TRUE,2013,7791905
NATIONAL WHITETAIL DEER EDUCATION,NATIONAL WHITETAIL DEER EDUCATION,GENERAL MUSEUM,OH,4,TRUE,2013,1271798
NATIVE AMERICAN INDIAN CENTER OF CENTRAL OHIO,NATIVE AMERICAN INDIAN CENTER OF CENTRAL OHIO,GENERAL MUSEUM,OH,4,TRUE,2013,520752
NATURE CENTER AT SHAKER LAKES,SHAKER LAKES REGIONAL NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",OH,4,FALSE,2013,1126322
NEFF MARINE CORPS MUSEUM,NEFF MARINE CORPS MUSEUM INC,HISTORY MUSEUM,OH,4,TRUE,2013,0
NEW ALBANY-PLAIN TOWNSHIP HISTORICAL SOCIETY,NEW ALBANY-PLAIN TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,45884
NEW BREMEN HISTORIC ASSOCIATION,NEW BREMEN HISTORIC ASSOCIATION,HISTORIC PRESERVATION,OH,4,FALSE,2013,69374
NEW LONDON AREA HISTORICAL SOCIETY,NEW LONDON AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,10586
NEW WASHINGTON OHIO HISTORICAL SOCIETY,NEW WASHINGTON OHIO HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,2263
NEW YORK CENTRAL SYSTEM HISTORICAL SOCIETY,NEW YORK CENTRAL SYSTEM HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,158774
NEWTON VETERANS ASSOCIATION,VILLAGE OF NEWTOWN VETERANS ASSOCIATION,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
NILES HISTORICAL SOCIETY,NILES HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,9277
NORTH BLOOMFIELD HISTORICAL SOCIETY,NORTH BLOOMFIELD HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
NORTH CANTON HERITAGE SOCIETY,NORTH CANTON HERITAGE SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,46122
NORTH CUYAHOGA VALLEY CORRIDOR,NORTH CUYAHOGA VALLEY CORRIDOR INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,837745
NORTH RIDGEVILLE HISTORICAL SOCIETY,NORTH RIDGEVILLE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,2794
NORTH ROYALTON HISTORICAL SOCIETY,NORTH ROYALTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,142472
NORTHAMPTON HISTORICAL SOCIETY,NORTHAMPTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
NORTHEASTERN OHIO RAILROAD HISTORICAL SOCIETY,NORTHEASTERN OHIO RAILROAD HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
NORTHERN OHIO RAILWAY MUSEUM,NORTHERN OHIO RAILWAY MUSEUM,GENERAL MUSEUM,OH,4,TRUE,2013,84828
NORTHWEST OHIO RAILROAD PRESERVATIO N,NORTHWEST OHIO RAILROAD PRESERVATIO N INC,HISTORY MUSEUM,OH,4,TRUE,2013,57301
NORWOOD HISTORICAL SOCIETY,NORWOOD HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
OAKWOOD HISTORICAL SOCIETY,OAKWOOD HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,8660
OBERLIN HISTORICAL AND IMPROVEMENT ORGANIZATION,OBERLIN HISTORICAL AND IMPROVEMENT ORGANIZATION,HISTORIC PRESERVATION,OH,4,FALSE,2013,369521
OBERLIN UNDERGROUND RAILROAD CENTER,FRIENDS OF OBERLIN UNDERGROUND RAILROAD CENTER INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
OBSERVATORY,FRIENDS OF THE OBSERVATORY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,OH,4,TRUE,2013,736456
OHIO ACADEMY OF SCIENCE,OHIO ACADEMY OF SCIENCE,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,OH,4,TRUE,2013,1873154
OHIO COUNCIL ON HOLOCAUST EDUCATION,OHIO COUNCIL ON HOLOCAUST EDUCATION,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
OHIO MUSEUM OF TRANSPORTATION &INDUSTRY,OHIO MUSEUM OF TRANSPORTATION &INDUSTRY,GENERAL MUSEUM,OH,4,TRUE,2013,8755
OHIO OUTDOOR HISTORICAL DRAMA,OHIO OUTDOOR HISTORICAL DRAMA,HISTORIC PRESERVATION,OH,4,FALSE,2013,259201
OHIO SPORTS HALL OF FAME MUSEUM,OHIO SPORTS HALL OF FAME MUSEUM INC,GENERAL MUSEUM,OH,4,TRUE,2013,0
OHIO TO ERIE TRAIL FUND,OHIO TO ERIE TRAIL FUND,HISTORIC PRESERVATION,OH,4,FALSE,2013,75401
OHIO TOBACCO MUSEUM,OHIO TOBACCO MUSEUM INC,HISTORY MUSEUM,OH,4,TRUE,2013,0
OHIO VALLEY ANTIQUE MACHINERY,OHIO VALLEY ANTIQUE MACHINERY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,94089
OHIO WILDLIFE CENTER,OHIO WILDLIFE CENTER,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",OH,4,FALSE,2013,868793
OLD CAMBRIDGE CONSERVATION ASSOCIATION,OLD CAMBRIDGE CONSERVATION ASSOCIATION,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
OLD FORT STEUBEN PROJECT,OLD FORT STEUBEN PROJECT INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,214784
OLD HOUSE GUILD OF SANDUSKY OHIO,OLD HOUSE GUILD OF SANDUSKY OHIO,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
OLD NORTHWEST MILITARY HISTORY ASSOCIATION,OLD NORTHWEST MILITARY HISTORY ASSOCIATION,HISTORIC PRESERVATION,OH,4,FALSE,2013,36697
OLIN COVERED BRIDGE MUSEUM,OLIN COVERED BRIDGE MUSEUM INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
OLMSTED HISTORICAL SOCIETY,OLMSTED HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,51165
OP&F MEMORIAL PARK,OP&F MEMORIAL PARK,HISTORIC PRESERVATION,OH,4,FALSE,2013,95
ORANGE HISTORICAL SOCIETY,ORANGE HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,18036
ORRVILLE HISTORICAL MUSEUM,ORRVILLE HISTORICAL MUSEUM,HISTORIC PRESERVATION,OH,4,FALSE,2013,10927
OTTAWA COUNTY HISTORICAL SOCIETY,OTTAWA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
OVERFIELD TAVERN MUSEUM,OVERFIELD TAVERN MUSEUM,HISTORY MUSEUM,OH,4,TRUE,2013,0
OWENSVILLE HISTORICAL SOCIETY,OWENSVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
PACKARD MUSEUM ASSOCIATION,PACKARD MUSEUM ASSOCIATION,HISTORY MUSEUM,OH,4,TRUE,2013,208862
PATTERSON MEMORIAL CENTER,PATTERSON MEMORIAL CENTER,GENERAL MUSEUM,OH,4,TRUE,2013,175
PAUL LAURENCE DUNBAR HOUSE,PAUL LAURENCE DUNBAR COMMUNITY CENTER,HISTORIC PRESERVATION,OH,2,FALSE,2013,152782
PAULDING JOHN HISTORICAL MUSEUM,JOHN PAULDING HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
PEMBERBVILLE-FREEDOM AREA HISTORICAL SOCIETY,PEMBERBVILLE-FREEDOM AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,50557
PERFORMANCE GALLERY,PERFORMANCE GALLERY,ART MUSEUM,OH,4,TRUE,2013,95025
PIKE HERITAGE FOUNDATION,PIKE HERITAGE FOUNDATION,HISTORIC PRESERVATION,OH,4,FALSE,2013,6399
PIKE TOWNSHIP HISTORICAL SOCIETY,PIKE TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
PIONEER & HISTORICAL SOCIETY OF MUSKINGUM COUNTY,PIONEER AND HISTORICAL SOCIETY OF MUSKINGUM COUNTY OHIO,HISTORIC PRESERVATION,OH,4,FALSE,2013,139733
PIONEER FAMILY HISTORY PRESERVATION SOCIETY,PIONEER FAMILY HISTORY PRESERVATION SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
PLUM STREET TEMPLE,PLUM STREET TEMPLE HISTORIC PRESERVATION FUND,HISTORIC PRESERVATION,OH,4,FALSE,2013,662875
PLYMOUTH AREA HISTORICAL SOCIETY,PLYMOUTH AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
POLAND TOWNSHIP HISTORICAL SOCIETY,POLAND TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
POSTMARK COLLECTORS CLUB,POSTMARK COLLECTORS CLUB INC PMCC,GENERAL MUSEUM,OH,6,TRUE,2013,19337
PREBLE COUNTY HISTORICAL SOCIETY,PREBLE COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,485359
PUTNAM COUNTY HISTORICAL SOCIETY,PUTNAM COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,32267
PYRAMID HILL SCULPTURE PARK,PYRAMID HILL SCULPTURE PARK AND MUSEUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",OH,4,FALSE,2013,2508438
PYRAMID HILL SCULPTURE PARK AND MUSEUM,PYRAMID HILL SCULPTURE PARK AND MUSEUM,ART MUSEUM,OH,4,TRUE,2013,2508438
RAGERSVILLE HISTORICAL SOCIETY,RAGERSVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,23148
RAILROAD HERITAGE SOCIETY,RAILROAD HERITAGE SOCIETY,HISTORY MUSEUM,OH,4,TRUE,2013,181387
READING HISTORICAL SOCIETY,READING HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
REFLECTIONS IN BLACK MUSEUM,REFLECTIONS IN BLACK MUSEUM INC,GENERAL MUSEUM,OH,4,TRUE,2013,25819
REINBERGER GALLERIES,CLEVELAND INSTITUTE OF ART,ART MUSEUM,OH,4,TRUE,2013,61706946
RICHARD M. ROSS MUSEUM OF ART,OHIO WESLEYAN UNIVERSITY,ART MUSEUM,OH,4,TRUE,2013,242118914
RICHFIELD HISTORICAL SOCIETY,RICHFIELD HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,11151
RICHFIELD TOWN TRUST,RICHFIELD TOWN TRUST INCORPORATED,HISTORIC PRESERVATION,OH,4,FALSE,2013,54239
RICHLAND COUNTY HISTORICAL SOCIETY,RICHLAND COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,65573
RIDGEWOOD PRESERVATION,RIDGEWOOD PRESERVATION INCORPORATED,HISTORIC PRESERVATION,OH,4,FALSE,2013,9483
RIVERROCK HOUSE,RIVERROCK HOUSE,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
RIVERSIDE HISTORICAL SOCIETY,RIVERSIDE HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
ROBBINS HUNTER MUSEUM RESTORATION AND PRESERVATION CORPORATION,ROBBINS HUNTER MUSEUM RESTORATION AND PRESERVATION CORPO,HISTORY MUSEUM,OH,4,TRUE,2013,220556
ROCK AND ROLL HALL OF FAME AND MUSEUM,ROCK AND ROLL HALL OF FAME AND MUSEUM INC,GENERAL MUSEUM,OH,4,TRUE,2013,35434884
ROCKY RIVER HISTORICAL SOCIETY,ROCKY RIVER HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,3605
ROGER & GLORIA JONES CHILDREN'S CENTER FOR SCIENCE & TECHNOLOGY,OH WOW THE ROGER & GLORIA JONES CHILDRENS CENTER FOR SCIENC,CHILDREN'S MUSEUM,OH,4,TRUE,2013,602000
ROMANIAN ETHNIC ART MUSEUM,ROMANIAN ETHNIC ART MUSEUM,ART MUSEUM,OH,4,TRUE,2013,0
ROSEVILLE HISTORICAL SOCIETY,ROSEVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
ROSS COUNTY HISTORICAL SOCIETY,ROSS COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,631282
ROUNDTOWN CONSERVANCY,ROUNDTOWN CONSERVANCY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,53976
SALEM HISTORICAL SOCIETY,SALEM HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
SALTY DOG MUSEUM,SALTY DOG MUSEUM,GENERAL MUSEUM,OH,4,TRUE,2013,0
SANDUSKY AREA MARITIME ASSOCIATION,SANDUSKY AREA MARITIME ASSOCIATION,HISTORY MUSEUM,OH,4,TRUE,2013,217447
SAPONI NATION OF OHIO,SAPONI NATION OF OHIO,GENERAL MUSEUM,OH,4,TRUE,2013,0
SAUDER MUSEUM FARM AND CRAFT VILLAGE,SAUDER VILLAGE,GENERAL MUSEUM,OH,4,TRUE,2013,5943599
SCHEDEL ARBORETUM & GARDENS,JOSEPH J AND MARIE P SCHEDEL FOUNDATION,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",OH,4,FALSE,2013,422360
SEBRING OHIO HISTORICAL SOCIETY,SEBRING OHIO HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
SENECA COUNTY MUSEUM,THE BARNES-DEINZER SENECA COUNTY MUSEUM FOUNDATION INC,GENERAL MUSEUM,OH,4,TRUE,2013,97329
SEVEN HILLS HISTORICAL SOCIETY,SEVEN HILLS HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
SHAKER HISTORICAL MUSEUM,SHAKER HISTORICAL MUSEUM,HISTORIC PRESERVATION,OH,4,FALSE,2013,225641
SHAKER HISTORICAL SOCIETY,SHAKER HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,225641
SHELBY COUNTY HISTORICAL SOCIETY,SHELBY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,162764
SIEGEL & SHUSTER SOCIETY,SIEGEL & SHUSTER SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
SLAVIC VILLAGE HISTORICAL SOCIETY,SLAVIC VILLAGE HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
SMITHVILLE COMMUNITY HISTORICAL SOCIETY,SMITHVILLE COMMUNITY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,37660
SOLDIERS MONUMENTAL ASSOCIATION,THE SOLDIERS MONUMENTAL ASSOCIATION OF PICKAWAY COUNTY OHIO,HISTORIC PRESERVATION,OH,4,FALSE,2013,24883
SOLON HISTORICAL SOCIETY,SOLON HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,11442
SOUTH CENTRAL OHIO PRESERVATION SOCIETY,SOUTH CENTRAL OHIO PRESERVATION SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
SOUTHERN LORAIN COUNTY HISTORICAL SOCIETY,SOUTHERN LORAIN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,36285
SPRING HILL HISTORIC HOME,SPRING HILL HISTORIC HOME INC,HISTORY MUSEUM,OH,4,TRUE,2013,45009
ST VINCENT DE PAUL LITTLE FLOWER,LITTLE FLOWER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",OH,4,FALSE,2013,203711
STAN HYWET HALL & GARDENS,STAN HYWET HALL & GARDENS INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,5297582
STARS AND STRIPES MEMORIAL,STARS AND STRIPES MEMORIAL INCORPORATED,HISTORIC PRESERVATION,OH,4,FALSE,2013,10202
STEAMSHIP WILLIAM G MATHER MARITIME MUSEUM,GREAT LAKES MUSEUM OF SCIENCE ENVIRONMENT AND TECHNOLOGY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,OH,4,TRUE,2013,18515468
STEMTOWN HISTORICAL SOCIETY,THE STEMTOWN HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
STOW HISTORICAL SOCIETY,STOW HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
STRONGSVILLE HISTORICAL SOCIETY,STRONGSVILLE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,149872
STUARTS OPERA HOUSE,STUARTS OPERA HOUSE INC,HISTORY MUSEUM,OH,4,TRUE,2013,1113908
SUMMIT COUNTY HISTORICAL SOCIETY OF AKRON OHIO,SUMMIT COUNTY HISTORICAL SOCIETY OF AKRON OHIO,HISTORIC PRESERVATION,OH,4,FALSE,2013,344441
SUMMIT COUNTY SPORTS HALL OF FAME,SUMMIT COUNTY SPORTS HALL OF FAME,GENERAL MUSEUM,OH,4,TRUE,2013,55320
TED LEWIS MUSEUM,TED LEWIS MUSEUM OF CIRCLEVILLE & PICKAWAY COUNTY OHIO INC,GENERAL MUSEUM,OH,4,TRUE,2013,0
TED LEWIS MUSEUM OF CIRCLEVILLE & PICKAWAY COUNTY OHIO,TED LEWIS MUSEUM OF CIRCLEVILLE & PICKAWAY COUNTY OHIO INC,GENERAL MUSEUM,OH,4,TRUE,2013,0
TEMPERANCE TAVERN MUSEUM,NEWCOMERSTOWN HISTORICAL SOCIETY,GENERAL MUSEUM,OH,4,TRUE,2013,0
THURBER HOUSE,THURBER HOUSE INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,654668
TIFFIN GLASS MUSEUM,TIFFIN GLASS COLLECTORS CLUB,GENERAL MUSEUM,OH,4,TRUE,2013,37315
TIPPECANOE HISTORICAL SOCIETY,TIPPECANOE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
TOLEDO BOTANICAL GARDEN,TOLEDO BOTANICAL GARDEN BOARD INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",OH,4,FALSE,2013,1555634
TOLEDO FIREFIGHTERS MUSEUM,TOLEDO FIREFIGHTERS MUSEUM INC,GENERAL MUSEUM,OH,4,TRUE,2013,63037
TOLEDO HARBOR LIGHTHOUSE,TOLEDO HARBOR LIGHT SOCIETY,HISTORIC PRESERVATION,OH,4,FALSE,2013,66956
TOLEDO HISTORY MUSEUM,TOLEDO HISTORY MUSEUM INC,HISTORY MUSEUM,OH,4,TRUE,2013,0
TOLEDO LAKE ERIE & WESTERN RAILWAY,TOLEDO LAKE ERIE & WESTERN RAILWAY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,9335
TOLEDO POLICE MUSEUM,TOLEDO POLICE MUSEUM INC,GENERAL MUSEUM,OH,4,TRUE,2013,0
TOLEDO ZOO,TOLEDO ZOOLOGICAL SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",OH,4,FALSE,2013,29283221
TOWN & COUNTRY FINE ART GALLERY,TOWN & COUNTRY FINE ART GALLERY,ART MUSEUM,OH,4,TRUE,2013,78114
TRAILSIDE MUSEUM,ANTIOCH UNIVERSITY,GENERAL MUSEUM,OH,4,TRUE,2013,136881102
TRI-COUNTY HISTORICAL MUSEUM,TRI-COUNTY HISTORICAL MUSEUM,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
TRI-STATE WARBIRD MUSEUM,TRI-STATE WARBIRD MUSEUM,HISTORIC PRESERVATION,OH,4,FALSE,2013,1227858
TROTWOOD-MADISON HISTORICAL SOCIETY,TROTWOOD-MADISON HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,FALSE,2013,0
